C00546234|01112017|300|5|1600
C00546234|01122017|1148|2|2295
C00546234|01132017|292|3|800
C00546234|01152017|1150|2|2300
C00546234|01162017|295|1|295
C00546234|01172017|2000|3|7500
C00546234|01182017|500|7|13117
C00546234|01192017|2500|5|10270
C00546234|01202017|1700|1|1700
C00546234|01212017|2000|1|2000
C00546234|01232017|2000|5|6583
C00546234|01242017|291|3|816
C00546234|01252017|5000|1|5000
C00546234|01262017|3500|1|3500
C00546234|01272017|398|2|795
C00546234|01282017|525|2|1050
C00546234|01292017|2750|2|5500
C00546234|01302017|1500|7|12002
C00546234|01312017|270|9|2422
C00547349|01012017|300|4|1850
C00547349|01202017|500|1|500
C00547349|01272017|750|1|750
C00548792|02272017|5000|1|5000
C00567685|01162017|25|4|105
C00570457|01022017|500|1|500
C00570457|01062017|250|1|250
C00570457|01122017|2500|1|2500
C00570457|01252017|2700|4|10800
C00570457|02012017|2600|2|5200
C00570457|02042017|250|1|250
C00570457|02062017|1000|1|1000
C00570457|02142017|2425|5|8500
C00570457|02242017|1850|2|3700
C00570986|11162015|2543|1|2543
C00570986|11242015|3436|1|3436
C00573253|02022017|900|1|900
C00573253|02152017|250|1|250
C00575449|01112017|2700|4|11506
C00575910|03152017|2700|3|2700
C00577072|01132017|208|5|1040
C00577072|01312017|208|5|936
C00577981|01032017|2500|2|5000
C00580563|01092017|2500|1|2500
C00580563|01102017|400|1|400
C00580563|01172017|363|2|725
C00580563|01182017|500|1|500
C00580563|01242017|250|1|250
C00581199|01052017|15|1|15
C00581199|01062017|27|1|27
C00581199|01122017|15|1|15
C00581199|01132017|27|1|27
C00581199|01192017|15|1|15
C00581199|01202017|26|2|52
C00581199|01262017|15|1|15
C00581199|01282017|35|1|35
C00581199|01302017|27|1|27
C00586859|02212017|115|3|355
C00586859|02222017|2500|1|2500
C00592436|02212017|1541|1|1541
C00600700|01242017|250|7|2500
C00600700|01262017|500|1|500
C00600700|01302017|500|1|500
C00600700|01312017|300|1|300
C00600700|02072017|500|1|500
C00600700|02092017|250|1|250
C00600700|02102017|500|1|500
C00600700|03022017|250|1|250
C00618736|01032017|250|1|250
C00618736|01112017|700|1|700
C00618736|01132017|25|1|25
C00618736|01162017|500|1|500
C00618736|01172017|25|1|25
C00618736|01212017|263|2|525
C00619601|01082017|500|1|500
C00619601|01112017|3000|1|3000
C00619601|01122017|1000|1|1000
C00623538|02272017|5329|1|5329
C00623884|01102017|100|2|200
C00623884|01112017|25|1|25
C00623884|01142017|500|1|500
C00623884|01202017|63|2|125
C00623884|01282017|250|1|250
C00625996|02032017|100|3|225
C00625996|02042017|27|1|27
C00625996|02062017|300|1|300
C00625996|02072017|63|2|125
C00625996|02082017|25|3|550
C00625996|02092017|3|1|3
C00625996|02102017|250|1|250
C00625996|02112017|800|3|1628
C00625996|02182017|100|1|100
C00625996|02202017|3|1|3
C00625996|02222017|100|7|825
C00625996|02272017|64|2|127
C00625996|02282017|100|1|100
C00628289|02232017|3480|1|3480
C00629055|02032017|600|1|600
